    8985,  216.74,  241.00,   27.95,         1964.41,      2458358.66, 4,  208.48, -292.82,   18.74,   36.73
    8986,  216.55,  241.00,   28.78,         1964.41,      2103379.40, 4,  203.77, -323.73,   18.92,   36.74
    8987,  216.55,  241.00,   28.59,         1964.41,      2103379.40, 4,  203.77, -323.73,   18.92,   36.74
    8988,  216.55,  241.00,   28.41,         1964.41,      2103379.40, 4,  203.77, -323.73,   18.92,   36.74
    8989,  216.55,  241.00,   28.22,         1964.41,      2103379.40, 4,  203.77, -323.73,   18.92,   36.74
    8990,  216.31,  241.00,   28.03,         1964.41,      1849577.24, 4,  200.14, -347.50,   19.05,   36.74
    8991,  216.07,  241.00,   28.90,         1964.41,      1410821.42, 4,  193.98, -387.92,   19.28,   36.75
    8992,  216.07,  241.00,   28.71,         1964.41,      1410821.42, 4,  193.98, -387.92,   19.28,   36.75
    8993,  216.07,  241.00,   28.52,         1964.41,      1410821.42, 4,  193.98, -387.92,   19.28,   36.75
    8994,  216.07,  241.00,   28.33,         1964.41,      1410821.42, 4,  193.98, -387.92,   19.28,   36.75
    8995,  215.87,  241.00,   28.11,         1964.41,      1201398.54, 4,  181.62, -443.88,   19.62,   36.77
    8996,  215.39,  241.00,   28.90,         1964.41,       506362.51, 4,  173.99, -512.34,   19.92,   36.78
    8997,  215.39,  241.00,   28.70,         1964.41,       506362.51, 4,  173.99, -512.34,   19.92,   36.78
    8998,  215.39,  241.00,   28.50,         1964.41,       506362.51, 4,  173.99, -512.34,   19.92,   36.78
    8999,  215.39,  241.00,   28.30,         1964.41,       506362.51, 4,  173.99, -512.34,   19.92,   36.78
    9000,  215.39,  241.00,   28.11,         1964.41,       506362.51, 4,  173.99, -512.34,   19.92,   36.78
    9015,  216.63,  241.00,   28.97,         2426.59,      2206857.43, 4,  205.22, -314.22,   18.86,   36.74
    9016,  216.58,  241.00,   29.89,         2426.59,      2061053.65, 4,  203.04, -328.48,   18.90,   36.74
    9017,  216.58,  241.00,   29.69,         2426.59,      2061053.65, 4,  203.04, -328.48,   18.90,   36.74
    9018,  216.58,  241.00,   29.48,         2426.59,      2061053.65, 4,  203.04, -328.48,   18.90,   36.74
    9019,  216.58,  241.00,   29.28,         2426.59,      2061053.65, 4,  203.04, -328.48,   18.90,   36.74
    9020,  216.34,  241.00,   29.08,         2426.59,      1750404.33, 4,  198.69, -357.01,   19.04,   36.75
    9021,  216.07,  241.00,   30.00,         2426.59,      1307983.05, 4,  192.53, -397.44,   19.05,   36.75
    9022,  216.06,  241.00,   29.80,         2426.59,      1291034.20, 4,  192.16, -399.81,   19.25,   36.75
    9023,  216.06,  241.00,   29.60,         2426.59,      1291034.20, 4,  192.16, -399.81,   19.25,   36.75
    9024,  216.06,  241.00,   29.40,         2426.59,      1291034.20, 4,  192.16, -399.81,   19.25,   36.75
    9025,  216.06,  241.00,   29.20,         2426.59,      1291034.20, 4,  192.16, -399.81,   19.25,   36.75
    9041,  216.82,  241.00,   30.88,         2371.61,      2382107.45, 4,  207.39, -299.95,   18.72,   36.73
    9042,  216.82,  241.00,   30.69,         2371.61,      2382107.45, 4,  207.39, -299.95,   18.72,   36.73
    9043,  216.82,  241.00,   30.49,         2371.61,      2382107.45, 4,  207.39, -299.95,   18.72,   36.73
    9044,  216.82,  241.00,   30.29,         2371.61,      2382107.45, 4,  207.39, -299.95,   18.72,   36.73
    9045,  216.75,  241.00,   30.10,         2371.61,      2295961.05, 4,  206.30, -307.08,   18.75,   36.73
    9046,  216.54,  241.00,   30.92,         2371.61,      1861496.01, 4,  200.14, -347.50,   18.88,   36.74
    9047,  216.54,  241.00,   30.73,         2371.61,      1861496.01, 4,  200.14, -347.50,   18.88,   36.74
    9048,  216.54,  241.00,   30.54,         2371.61,      1861496.01, 4,  200.14, -347.50,   18.88,   36.74
    9049,  216.54,  241.00,   30.34,         2371.61,      1861496.01, 4,  200.14, -347.50,   18.88,   36.74
    9050,  216.54,  241.00,   30.15,         2371.61,      1861496.01, 4,  200.14, -347.50,   18.88,   36.74
    9075,  216.86,  241.00,   31.87,         1779.08,      2518820.64, 4,  209.57, -285.68,   18.62,   36.72
    9076,  216.86,  241.00,   31.72,         1779.08,      2518820.64, 4,  209.57, -285.68,   18.62,   36.72
    9077,  216.86,  241.00,   31.56,         1779.08,      2518820.64, 4,  209.57, -285.68,   18.62,   36.72
    9078,  216.86,  241.00,   31.40,         1779.08,      2518820.64, 4,  209.57, -285.68,   18.62,   36.72
    9079,  216.86,  241.00,   31.24,         1779.08,      2518820.64, 4,  209.57, -285.68,   18.62,   36.72
    9080,  216.86,  241.00,   31.08,         1779.08,      2518820.64, 4,  209.57, -285.68,   18.62,   36.72
    9081,  216.68,  241.00,   31.88,         1779.08,      2126083.15, 4,  204.13, -321.35,   18.65,   36.72
    9082,  216.68,  241.00,   31.72,         1779.08,      2126083.15, 4,  204.13, -321.35,   18.65,   36.72
    9083,  216.68,  241.00,   31.57,         1779.08,      2126083.15, 4,  204.13, -321.35,   18.65,   36.72
    9084,  216.68,  241.00,   31.41,         1779.08,      2126083.15, 4,  204.13, -321.35,   18.65,   36.72
    9085,  216.68,  241.00,   31.25,         1779.08,      2126083.15, 4,  204.13, -321.35,   18.65,   36.72
    9086,  216.68,  241.00,   31.10,         1779.08,      2126083.15, 4,  204.13, -321.35,   18.65,   36.72
   10254,  215.58,  241.00,   29.51,          311.05,        97718.92, 4,  169.47, -552.90,   19.87,   36.79
   10255,  216.39,  241.00,   30.85,         1728.11,      1401580.17, 4,  193.98, -387.92,   19.02,   36.74
   10256,  216.39,  241.00,   30.54,         1728.11,      1401580.17, 4,  193.98, -387.92,   19.02,   36.74
   10257,  216.39,  241.00,   30.22,         1728.11,      1401580.17, 4,  193.98, -387.92,   19.02,   36.74
   10258,  216.39,  241.00,   30.81,         1728.11,      1023897.07, 4,  188.54, -423.59,   19.13,   36.75
   10259,  216.39,  241.00,   30.48,         1728.11,      1023897.07, 4,  188.54, -423.59,   19.13,   36.75
   10260,  216.39,  241.00,   30.16,         1728.11,      1023897.07, 4,  188.54, -423.59,   19.13,   36.75
   10261,  216.23,  241.00,   30.79,         1728.11,       464839.01, 4,  180.56, -475.90,   19.31,   36.76
   10262,  216.23,  241.00,   30.46,         1728.11,       464839.01, 4,  180.56, -475.90,   19.31,   36.76
   10263,  216.23,  241.00,   30.13,         1728.11,       464839.01, 4,  180.56, -475.90,   19.31,   36.76
   10264,  216.62,  241.00,   31.84,         1413.26,      1807146.84, 4,  199.41, -352.26,   18.68,   36.71
   10265,  216.62,  241.00,   31.60,         1413.26,      1807146.84, 4,  199.41, -352.26,   18.68,   36.71
   10266,  216.62,  241.00,   31.37,         1413.26,      1807146.84, 4,  199.41, -352.26,   18.68,   36.71
   10267,  216.62,  241.00,   31.13,         1413.26,      1807146.84, 4,  199.41, -352.26,   18.68,   36.71
   10268,  216.68,  241.00,   31.82,         1413.26,      1585735.13, 4,  196.51, -371.28,   18.69,   36.71
   10269,  216.68,  241.00,   31.58,         1413.26,      1585735.13, 4,  196.51, -371.28,   18.69,   36.71
   10270,  216.68,  241.00,   31.33,         1413.26,      1585735.13, 4,  196.51, -371.28,   18.69,   36.71
   10271,  216.68,  241.00,   31.09,         1413.26,      1585735.13, 4,  196.51, -371.28,   18.69,   36.71
   10272,  216.70,  241.00,   31.81,         1413.26,      1316528.29, 4,  192.53, -397.44,   18.72,   36.71
   10273,  216.70,  241.00,   31.56,         1413.26,      1316528.29, 4,  192.53, -397.44,   18.72,   36.71
   10274,  216.70,  241.00,   31.31,         1413.26,      1316528.29, 4,  192.53, -397.44,   18.72,   36.71
   10275,  216.70,  241.00,   31.06,         1413.26,      1316528.29, 4,  192.53, -397.44,   18.72,   36.71
   10276,  216.64,  241.00,   31.80,         1413.26,       942084.96, 4,  187.45, -430.72,   18.75,   36.71
   10277,  216.64,  241.00,   31.55,         1413.26,       942084.96, 4,  187.45, -430.72,   18.75,   36.71
   10278,  216.64,  241.00,   31.29,         1413.26,       942084.96, 4,  187.45, -430.72,   18.75,   36.71
   10279,  216.64,  241.00,   31.03,         1413.26,       942084.96, 4,  187.45, -430.72,   18.75,   36.71
   10284,  217.19,  241.00,   32.80,         1465.52,      2301787.50, 4,  211.56, -289.91,   18.01,   36.62
